model,family,scope,method,label,x,y
convnext_tiny_emotion,cnn,all,smoothed,negative,0.4074,0.5500
convnext_tiny_emotion,cnn,all,smoothed,negative,0.4074,0.5789
convnext_tiny_emotion,cnn,all,smoothed,negative,0.3704,0.5556
convnext_tiny_emotion,cnn,all,smoothed,negative,0.3704,0.5882
convnext_tiny_emotion,cnn,all,smoothed,negative,0.3333,0.5625
convnext_tiny_emotion,cnn,all,smoothed,negative,0.2963,0.5333
convnext_tiny_emotion,cnn,all,smoothed,negative,0.2963,0.5714
convnext_tiny_emotion,cnn,all,smoothed,negative,0.2963,0.6154
convnext_tiny_emotion,cnn,all,smoothed,negative,0.2963,0.6667
convnext_tiny_emotion,cnn,all,smoothed,negative,0.2593,0.6364
convnext_tiny_emotion,cnn,all,smoothed,negative,0.2222,0.6000
convnext_tiny_emotion,cnn,all,smoothed,negative,0.1852,0.5556
convnext_tiny_emotion,cnn,all,smoothed,negative,0.1481,0.5000
convnext_tiny_emotion,cnn,all,smoothed,negative,0.1111,0.4286
convnext_tiny_emotion,cnn,all,smoothed,negative,0.1111,0.5000
convnext_tiny_emotion,cnn,all,smoothed,negative,0.1111,0.6000
convnext_tiny_emotion,cnn,all,smoothed,negative,0.0741,0.5000
convnext_tiny_emotion,cnn,all,smoothed,negative,0.0741,0.6667
convnext_tiny_emotion,cnn,all,smoothed,negative,0.0370,0.5000
convnext_tiny_emotion,cnn,all,smoothed,negative,0.0000,0.0000
convnext_tiny_emotion,cnn,all,smoothed,negative,0.0000,1.0000
convnext_tiny_emotion,cnn,all,smoothed,neutral,1.0000,0.5100
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.9804,0.5051
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.9804,0.5102
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.9804,0.5155
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.9804,0.5208
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.9804,0.5263
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.9804,0.5319
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.9804,0.5376
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.9608,0.5326
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.9608,0.5385
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.9608,0.5444
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.9412,0.5393
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.9412,0.5455
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.9412,0.5517
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.9412,0.5581
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.9412,0.5647
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.9412,0.5714
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.9412,0.5783
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.9412,0.5854
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.9216,0.5802
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.9216,0.5875
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.9216,0.5949
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.9216,0.6026
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.9020,0.5974
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.9020,0.6053
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.9020,0.6133
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.8824,0.6081
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.8824,0.6164
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.8824,0.6250
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.8627,0.6197
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.8627,0.6286
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.8627,0.6377
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.8431,0.6324
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.8431,0.6418
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.8235,0.6364
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.8039,0.6308
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.7843,0.6250
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.7647,0.6190
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.7451,0.6129
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.7451,0.6230
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.7451,0.6333
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.7255,0.6271
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.7255,0.6379
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.7255,0.6491
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.7255,0.6607
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.7059,0.6545
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.7059,0.6667
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.6863,0.6604
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.6667,0.6538
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.6471,0.6471
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.6471,0.6600
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.6275,0.6531
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.6078,0.6458
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.6078,0.6596
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.6078,0.6739
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.6078,0.6889
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.6078,0.7045
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.6078,0.7209
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.6078,0.7381
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.5882,0.7317
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.5882,0.7500
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.5882,0.7692
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.5686,0.7632
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.5686,0.7838
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.5686,0.8056
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.5490,0.8000
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.5490,0.8235
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.5490,0.8485
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.5490,0.8750
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.5294,0.8710
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.5098,0.8667
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.4902,0.8621
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.4706,0.8571
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.4706,0.8889
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.4706,0.9231
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.4510,0.9200
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.4314,0.9167
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.4118,0.9130
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.3922,0.9091
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.3725,0.9048
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.3529,0.9000
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.3333,0.8947
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.3137,0.8889
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.2941,0.8824
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.2745,0.8750
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.2549,0.8667
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.2353,0.8571
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.2353,0.9231
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.2157,0.9167
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.2157,1.0000
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.1961,1.0000
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.1765,1.0000
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.1569,1.0000
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.1373,1.0000
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.1176,1.0000
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.0980,1.0000
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.0784,1.0000
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.0588,1.0000
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.0392,1.0000
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.0196,1.0000
convnext_tiny_emotion,cnn,all,smoothed,neutral,0.0000,1.0000
convnext_tiny_emotion,cnn,all,smoothed,positive,1.0000,0.2200
convnext_tiny_emotion,cnn,all,smoothed,positive,1.0000,0.2222
convnext_tiny_emotion,cnn,all,smoothed,positive,1.0000,0.2245
convnext_tiny_emotion,cnn,all,smoothed,positive,1.0000,0.2268
convnext_tiny_emotion,cnn,all,smoothed,positive,1.0000,0.2292
convnext_tiny_emotion,cnn,all,smoothed,positive,0.9545,0.2211
convnext_tiny_emotion,cnn,all,smoothed,positive,0.9545,0.2234
convnext_tiny_emotion,cnn,all,smoothed,positive,0.9091,0.2151
convnext_tiny_emotion,cnn,all,smoothed,positive,0.9091,0.2174
convnext_tiny_emotion,cnn,all,smoothed,positive,0.8636,0.2088
convnext_tiny_emotion,cnn,all,smoothed,positive,0.8636,0.2111
convnext_tiny_emotion,cnn,all,smoothed,positive,0.8636,0.2135
convnext_tiny_emotion,cnn,all,smoothed,positive,0.8636,0.2159
convnext_tiny_emotion,cnn,all,smoothed,positive,0.8636,0.2184
convnext_tiny_emotion,cnn,all,smoothed,positive,0.8636,0.2209
convnext_tiny_emotion,cnn,all,smoothed,positive,0.8636,0.2235
convnext_tiny_emotion,cnn,all,smoothed,positive,0.8636,0.2262
convnext_tiny_emotion,cnn,all,smoothed,positive,0.8182,0.2169
convnext_tiny_emotion,cnn,all,smoothed,positive,0.7727,0.2073
convnext_tiny_emotion,cnn,all,smoothed,positive,0.7727,0.2099
convnext_tiny_emotion,cnn,all,smoothed,positive,0.7727,0.2125
convnext_tiny_emotion,cnn,all,smoothed,positive,0.7727,0.2152
convnext_tiny_emotion,cnn,all,smoothed,positive,0.7727,0.2179
convnext_tiny_emotion,cnn,all,smoothed,positive,0.7273,0.2078
convnext_tiny_emotion,cnn,all,smoothed,positive,0.7273,0.2105
convnext_tiny_emotion,cnn,all,smoothed,positive,0.7273,0.2133
convnext_tiny_emotion,cnn,all,smoothed,positive,0.7273,0.2162
convnext_tiny_emotion,cnn,all,smoothed,positive,0.6818,0.2055
convnext_tiny_emotion,cnn,all,smoothed,positive,0.6364,0.1944
convnext_tiny_emotion,cnn,all,smoothed,positive,0.6364,0.1972
convnext_tiny_emotion,cnn,all,smoothed,positive,0.6364,0.2000
convnext_tiny_emotion,cnn,all,smoothed,positive,0.6364,0.2029
convnext_tiny_emotion,cnn,all,smoothed,positive,0.6364,0.2059
convnext_tiny_emotion,cnn,all,smoothed,positive,0.6364,0.2090
convnext_tiny_emotion,cnn,all,smoothed,positive,0.6364,0.2121
convnext_tiny_emotion,cnn,all,smoothed,positive,0.6364,0.2154
convnext_tiny_emotion,cnn,all,smoothed,positive,0.5909,0.2031
convnext_tiny_emotion,cnn,all,smoothed,positive,0.5455,0.1905
convnext_tiny_emotion,cnn,all,smoothed,positive,0.5455,0.1935
convnext_tiny_emotion,cnn,all,smoothed,positive,0.5455,0.1967
convnext_tiny_emotion,cnn,all,smoothed,positive,0.5000,0.1833
convnext_tiny_emotion,cnn,all,smoothed,positive,0.5000,0.1864
convnext_tiny_emotion,cnn,all,smoothed,positive,0.5000,0.1897
convnext_tiny_emotion,cnn,all,smoothed,positive,0.5000,0.1930
convnext_tiny_emotion,cnn,all,smoothed,positive,0.5000,0.1964
convnext_tiny_emotion,cnn,all,smoothed,positive,0.5000,0.2000
convnext_tiny_emotion,cnn,all,smoothed,positive,0.5000,0.2037
convnext_tiny_emotion,cnn,all,smoothed,positive,0.5000,0.2075
convnext_tiny_emotion,cnn,all,smoothed,positive,0.5000,0.2115
convnext_tiny_emotion,cnn,all,smoothed,positive,0.5000,0.2157
convnext_tiny_emotion,cnn,all,smoothed,positive,0.5000,0.2200
convnext_tiny_emotion,cnn,all,smoothed,positive,0.5000,0.2245
convnext_tiny_emotion,cnn,all,smoothed,positive,0.5000,0.2292
convnext_tiny_emotion,cnn,all,smoothed,positive,0.4545,0.2128
convnext_tiny_emotion,cnn,all,smoothed,positive,0.4091,0.1957
convnext_tiny_emotion,cnn,all,smoothed,positive,0.4091,0.2000
convnext_tiny_emotion,cnn,all,smoothed,positive,0.3636,0.1818
convnext_tiny_emotion,cnn,all,smoothed,positive,0.3636,0.1860
convnext_tiny_emotion,cnn,all,smoothed,positive,0.3182,0.1667
convnext_tiny_emotion,cnn,all,smoothed,positive,0.2727,0.1463
convnext_tiny_emotion,cnn,all,smoothed,positive,0.2727,0.1500
convnext_tiny_emotion,cnn,all,smoothed,positive,0.2273,0.1282
convnext_tiny_emotion,cnn,all,smoothed,positive,0.2273,0.1316
convnext_tiny_emotion,cnn,all,smoothed,positive,0.1818,0.1081
convnext_tiny_emotion,cnn,all,smoothed,positive,0.1818,0.1111
convnext_tiny_emotion,cnn,all,smoothed,positive,0.1818,0.1143
convnext_tiny_emotion,cnn,all,smoothed,positive,0.1818,0.1176
convnext_tiny_emotion,cnn,all,smoothed,positive,0.1818,0.1212
convnext_tiny_emotion,cnn,all,smoothed,positive,0.1818,0.1250
convnext_tiny_emotion,cnn,all,smoothed,positive,0.1818,0.1290
convnext_tiny_emotion,cnn,all,smoothed,positive,0.1818,0.1333
convnext_tiny_emotion,cnn,all,smoothed,positive,0.1818,0.1379
convnext_tiny_emotion,cnn,all,smoothed,positive,0.1818,0.1429
convnext_tiny_emotion,cnn,all,smoothed,positive,0.1818,0.1481
convnext_tiny_emotion,cnn,all,smoothed,positive,0.1818,0.1538
convnext_tiny_emotion,cnn,all,smoothed,positive,0.1818,0.1600
convnext_tiny_emotion,cnn,all,smoothed,positive,0.1818,0.1667
convnext_tiny_emotion,cnn,all,smoothed,positive,0.1818,0.1739
convnext_tiny_emotion,cnn,all,smoothed,positive,0.1364,0.1364
convnext_tiny_emotion,cnn,all,smoothed,positive,0.1364,0.1429
convnext_tiny_emotion,cnn,all,smoothed,positive,0.0909,0.1000
convnext_tiny_emotion,cnn,all,smoothed,positive,0.0455,0.0526
convnext_tiny_emotion,cnn,all,smoothed,positive,0.0455,0.0556
convnext_tiny_emotion,cnn,all,smoothed,positive,0.0455,0.0588
convnext_tiny_emotion,cnn,all,smoothed,positive,0.0455,0.0625
convnext_tiny_emotion,cnn,all,smoothed,positive,0.0455,0.0667
convnext_tiny_emotion,cnn,all,smoothed,positive,0.0455,0.0714
convnext_tiny_emotion,cnn,all,smoothed,positive,0.0455,0.0769
convnext_tiny_emotion,cnn,all,smoothed,positive,0.0000,0.0000
convnext_tiny_emotion,cnn,all,smoothed,positive,0.0000,0.0000
convnext_tiny_emotion,cnn,all,smoothed,positive,0.0000,0.0000
convnext_tiny_emotion,cnn,all,smoothed,positive,0.0000,0.0000
convnext_tiny_emotion,cnn,all,smoothed,positive,0.0000,0.0000
convnext_tiny_emotion,cnn,all,smoothed,positive,0.0000,0.0000
convnext_tiny_emotion,cnn,all,smoothed,positive,0.0000,0.0000
convnext_tiny_emotion,cnn,all,smoothed,positive,0.0000,0.0000
convnext_tiny_emotion,cnn,all,smoothed,positive,0.0000,0.0000
convnext_tiny_emotion,cnn,all,smoothed,positive,0.0000,0.0000
convnext_tiny_emotion,cnn,all,smoothed,positive,0.0000,0.0000
convnext_tiny_emotion,cnn,all,smoothed,positive,0.0000,0.0000
convnext_tiny_emotion,cnn,all,smoothed,positive,0.0000,1.0000
convnext_tiny_emotion,cnn,dev,single_frame,negative,1.0000,0.3800
convnext_tiny_emotion,cnn,dev,single_frame,negative,1.0000,0.3878
convnext_tiny_emotion,cnn,dev,single_frame,negative,1.0000,0.3958
convnext_tiny_emotion,cnn,dev,single_frame,negative,1.0000,0.4043
convnext_tiny_emotion,cnn,dev,single_frame,negative,1.0000,0.4130
convnext_tiny_emotion,cnn,dev,single_frame,negative,1.0000,0.4222
convnext_tiny_emotion,cnn,dev,single_frame,negative,1.0000,0.4318
convnext_tiny_emotion,cnn,dev,single_frame,negative,1.0000,0.4419
convnext_tiny_emotion,cnn,dev,single_frame,negative,1.0000,0.4524
convnext_tiny_emotion,cnn,dev,single_frame,negative,0.9474,0.4390
convnext_tiny_emotion,cnn,dev,single_frame,negative,0.9474,0.4500
convnext_tiny_emotion,cnn,dev,single_frame,negative,0.9474,0.4615
convnext_tiny_emotion,cnn,dev,single_frame,negative,0.9474,0.4737
convnext_tiny_emotion,cnn,dev,single_frame,negative,0.9474,0.4865
convnext_tiny_emotion,cnn,dev,single_frame,negative,0.9474,0.5000
convnext_tiny_emotion,cnn,dev,single_frame,negative,0.9474,0.5143
convnext_tiny_emotion,cnn,dev,single_frame,negative,0.9474,0.5294
convnext_tiny_emotion,cnn,dev,single_frame,negative,0.9474,0.5455
convnext_tiny_emotion,cnn,dev,single_frame,negative,0.8947,0.5312
convnext_tiny_emotion,cnn,dev,single_frame,negative,0.8947,0.5484
convnext_tiny_emotion,cnn,dev,single_frame,negative,0.8421,0.5333
convnext_tiny_emotion,cnn,dev,single_frame,negative,0.8421,0.5517
convnext_tiny_emotion,cnn,dev,single_frame,negative,0.8421,0.5714
convnext_tiny_emotion,cnn,dev,single_frame,negative,0.8421,0.5926
convnext_tiny_emotion,cnn,dev,single_frame,negative,0.7895,0.5769
convnext_tiny_emotion,cnn,dev,single_frame,negative,0.7368,0.5600
convnext_tiny_emotion,cnn,dev,single_frame,negative,0.7368,0.5833
convnext_tiny_emotion,cnn,dev,single_frame,negative,0.7368,0.6087
convnext_tiny_emotion,cnn,dev,single_frame,negative,0.6842,0.5909
convnext_tiny_emotion,cnn,dev,single_frame,negative,0.6316,0.5714
convnext_tiny_emotion,cnn,dev,single_frame,negative,0.5789,0.5500
convnext_tiny_emotion,cnn,dev,single_frame,negative,0.5789,0.5789
convnext_tiny_emotion,cnn,dev,single_frame,negative,0.5263,0.5556
convnext_tiny_emotion,cnn,dev,single_frame,negative,0.5263,0.5882
convnext_tiny_emotion,cnn,dev,single_frame,negative,0.4737,0.5625
convnext_tiny_emotion,cnn,dev,single_frame,negative,0.4737,0.6000
convnext_tiny_emotion,cnn,dev,single_frame,negative,0.4211,0.5714
convnext_tiny_emotion,cnn,dev,single_frame,negative,0.3684,0.5385
convnext_tiny_emotion,cnn,dev,single_frame,negative,0.3158,0.5000
convnext_tiny_emotion,cnn,dev,single_frame,negative,0.2632,0.4545
convnext_tiny_emotion,cnn,dev,single_frame,negative,0.2105,0.4000
convnext_tiny_emotion,cnn,dev,single_frame,negative,0.2105,0.4444
convnext_tiny_emotion,cnn,dev,single_frame,negative,0.2105,0.5000
convnext_tiny_emotion,cnn,dev,single_frame,negative,0.1579,0.4286
convnext_tiny_emotion,cnn,dev,single_frame,negative,0.1579,0.5000
convnext_tiny_emotion,cnn,dev,single_frame,negative,0.1053,0.4000
convnext_tiny_emotion,cnn,dev,single_frame,negative,0.1053,0.5000
convnext_tiny_emotion,cnn,dev,single_frame,negative,0.1053,0.6667
convnext_tiny_emotion,cnn,dev,single_frame,negative,0.0526,0.5000
convnext_tiny_emotion,cnn,dev,single_frame,negative,0.0000,0.0000
convnext_tiny_emotion,cnn,dev,single_frame,negative,0.0000,1.0000
convnext_tiny_emotion,cnn,dev,single_frame,neutral,1.0000,0.4200
convnext_tiny_emotion,cnn,dev,single_frame,neutral,1.0000,0.4286
convnext_tiny_emotion,cnn,dev,single_frame,neutral,1.0000,0.4375
convnext_tiny_emotion,cnn,dev,single_frame,neutral,1.0000,0.4468
convnext_tiny_emotion,cnn,dev,single_frame,neutral,1.0000,0.4565
convnext_tiny_emotion,cnn,dev,single_frame,neutral,0.9524,0.4444
convnext_tiny_emotion,cnn,dev,single_frame,neutral,0.9524,0.4545
convnext_tiny_emotion,cnn,dev,single_frame,neutral,0.9524,0.4651
convnext_tiny_emotion,cnn,dev,single_frame,neutral,0.9524,0.4762
convnext_tiny_emotion,cnn,dev,single_frame,neutral,0.9048,0.4634
convnext_tiny_emotion,cnn,dev,single_frame,neutral,0.9048,0.4750
convnext_tiny_emotion,cnn,dev,single_frame,neutral,0.9048,0.4872
convnext_tiny_emotion,cnn,dev,single_frame,neutral,0.8571,0.4737
convnext_tiny_emotion,cnn,dev,single_frame,neutral,0.8571,0.4865
convnext_tiny_emotion,cnn,dev,single_frame,neutral,0.8571,0.5000
convnext_tiny_emotion,cnn,dev,single_frame,neutral,0.8095,0.4857
convnext_tiny_emotion,cnn,dev,single_frame,neutral,0.8095,0.5000
convnext_tiny_emotion,cnn,dev,single_frame,neutral,0.8095,0.5152
convnext_tiny_emotion,cnn,dev,single_frame,neutral,0.8095,0.5312
convnext_tiny_emotion,cnn,dev,single_frame,neutral,0.7619,0.5161
convnext_tiny_emotion,cnn,dev,single_frame,neutral,0.7143,0.5000
convnext_tiny_emotion,cnn,dev,single_frame,neutral,0.7143,0.5172
convnext_tiny_emotion,cnn,dev,single_frame,neutral,0.7143,0.5357
convnext_tiny_emotion,cnn,dev,single_frame,neutral,0.7143,0.5556
convnext_tiny_emotion,cnn,dev,single_frame,neutral,0.7143,0.5769
convnext_tiny_emotion,cnn,dev,single_frame,neutral,0.7143,0.6000
convnext_tiny_emotion,cnn,dev,single_frame,neutral,0.7143,0.6250
convnext_tiny_emotion,cnn,dev,single_frame,neutral,0.7143,0.6522
convnext_tiny_emotion,cnn,dev,single_frame,neutral,0.7143,0.6818
convnext_tiny_emotion,cnn,dev,single_frame,neutral,0.6667,0.6667
convnext_tiny_emotion,cnn,dev,single_frame,neutral,0.6667,0.7000
convnext_tiny_emotion,cnn,dev,single_frame,neutral,0.6190,0.6842
convnext_tiny_emotion,cnn,dev,single_frame,neutral,0.6190,0.7222
convnext_tiny_emotion,cnn,dev,single_frame,neutral,0.6190,0.7647
convnext_tiny_emotion,cnn,dev,single_frame,neutral,0.5714,0.7500
convnext_tiny_emotion,cnn,dev,single_frame,neutral,0.5238,0.7333
convnext_tiny_emotion,cnn,dev,single_frame,neutral,0.4762,0.7143
convnext_tiny_emotion,cnn,dev,single_frame,neutral,0.4286,0.6923
convnext_tiny_emotion,cnn,dev,single_frame,neutral,0.3810,0.6667
convnext_tiny_emotion,cnn,dev,single_frame,neutral,0.3333,0.6364
convnext_tiny_emotion,cnn,dev,single_frame,neutral,0.3333,0.7000
convnext_tiny_emotion,cnn,dev,single_frame,neutral,0.2857,0.6667
convnext_tiny_emotion,cnn,dev,single_frame,neutral,0.2381,0.6250
convnext_tiny_emotion,cnn,dev,single_frame,neutral,0.2381,0.7143
convnext_tiny_emotion,cnn,dev,single_frame,neutral,0.1905,0.6667
convnext_tiny_emotion,cnn,dev,single_frame,neutral,0.1905,0.8000
convnext_tiny_emotion,cnn,dev,single_frame,neutral,0.1905,1.0000
convnext_tiny_emotion,cnn,dev,single_frame,neutral,0.1429,1.0000
convnext_tiny_emotion,cnn,dev,single_frame,neutral,0.0952,1.0000
convnext_tiny_emotion,cnn,dev,single_frame,neutral,0.0476,1.0000
convnext_tiny_emotion,cnn,dev,single_frame,neutral,0.0000,1.0000
convnext_tiny_emotion,cnn,dev,single_frame,positive,1.0000,0.2000
convnext_tiny_emotion,cnn,dev,single_frame,positive,0.9000,0.1837
convnext_tiny_emotion,cnn,dev,single_frame,positive,0.8000,0.1667
convnext_tiny_emotion,cnn,dev,single_frame,positive,0.8000,0.1702
convnext_tiny_emotion,cnn,dev,single_frame,positive,0.8000,0.1739
convnext_tiny_emotion,cnn,dev,single_frame,positive,0.8000,0.1778
convnext_tiny_emotion,cnn,dev,single_frame,positive,0.8000,0.1818
convnext_tiny_emotion,cnn,dev,single_frame,positive,0.8000,0.1860
convnext_tiny_emotion,cnn,dev,single_frame,positive,0.8000,0.1905
convnext_tiny_emotion,cnn,dev,single_frame,positive,0.8000,0.1951
convnext_tiny_emotion,cnn,dev,single_frame,positive,0.8000,0.2000
convnext_tiny_emotion,cnn,dev,single_frame,positive,0.8000,0.2051
convnext_tiny_emotion,cnn,dev,single_frame,positive,0.8000,0.2105
convnext_tiny_emotion,cnn,dev,single_frame,positive,0.8000,0.2162
convnext_tiny_emotion,cnn,dev,single_frame,positive,0.7000,0.1944
convnext_tiny_emotion,cnn,dev,single_frame,positive,0.7000,0.2000
convnext_tiny_emotion,cnn,dev,single_frame,positive,0.7000,0.2059
convnext_tiny_emotion,cnn,dev,single_frame,positive,0.7000,0.2121
convnext_tiny_emotion,cnn,dev,single_frame,positive,0.7000,0.2188
convnext_tiny_emotion,cnn,dev,single_frame,positive,0.7000,0.2258
convnext_tiny_emotion,cnn,dev,single_frame,positive,0.7000,0.2333
convnext_tiny_emotion,cnn,dev,single_frame,positive,0.7000,0.2414
convnext_tiny_emotion,cnn,dev,single_frame,positive,0.7000,0.2500
convnext_tiny_emotion,cnn,dev,single_frame,positive,0.7000,0.2593
convnext_tiny_emotion,cnn,dev,single_frame,positive,0.7000,0.2692
convnext_tiny_emotion,cnn,dev,single_frame,positive,0.6000,0.2400
convnext_tiny_emotion,cnn,dev,single_frame,positive,0.5000,0.2083
convnext_tiny_emotion,cnn,dev,single_frame,positive,0.5000,0.2174
convnext_tiny_emotion,cnn,dev,single_frame,positive,0.5000,0.2273
convnext_tiny_emotion,cnn,dev,single_frame,positive,0.5000,0.2381
convnext_tiny_emotion,cnn,dev,single_frame,positive,0.5000,0.2500
convnext_tiny_emotion,cnn,dev,single_frame,positive,0.4000,0.2105
convnext_tiny_emotion,cnn,dev,single_frame,positive,0.4000,0.2222
convnext_tiny_emotion,cnn,dev,single_frame,positive,0.4000,0.2353
convnext_tiny_emotion,cnn,dev,single_frame,positive,0.3000,0.1875
convnext_tiny_emotion,cnn,dev,single_frame,positive,0.3000,0.2000
convnext_tiny_emotion,cnn,dev,single_frame,positive,0.2000,0.1429
convnext_tiny_emotion,cnn,dev,single_frame,positive,0.1000,0.0769
convnext_tiny_emotion,cnn,dev,single_frame,positive,0.1000,0.0833
convnext_tiny_emotion,cnn,dev,single_frame,positive,0.1000,0.0909
convnext_tiny_emotion,cnn,dev,single_frame,positive,0.1000,0.1000
convnext_tiny_emotion,cnn,dev,single_frame,positive,0.0000,0.0000
convnext_tiny_emotion,cnn,dev,single_frame,positive,0.0000,0.0000
convnext_tiny_emotion,cnn,dev,single_frame,positive,0.0000,0.0000
convnext_tiny_emotion,cnn,dev,single_frame,positive,0.0000,0.0000
convnext_tiny_emotion,cnn,dev,single_frame,positive,0.0000,0.0000
convnext_tiny_emotion,cnn,dev,single_frame,positive,0.0000,0.0000
convnext_tiny_emotion,cnn,dev,single_frame,positive,0.0000,0.0000
convnext_tiny_emotion,cnn,dev,single_frame,positive,0.0000,0.0000
convnext_tiny_emotion,cnn,dev,single_frame,positive,0.0000,0.0000
convnext_tiny_emotion,cnn,dev,single_frame,positive,0.0000,1.0000
convnext_tiny_emotion,cnn,dev,smoothed,negative,1.0000,0.3800
convnext_tiny_emotion,cnn,dev,smoothed,negative,1.0000,0.3878
convnext_tiny_emotion,cnn,dev,smoothed,negative,1.0000,0.3958
